,index,species,species__ontology_label,library_preparation_protocol,library_preparation_protocol__ontology_label,cellID,organ,organ__ontology_label,vaccination,vaccination__ontology_label,sex,is_living,sample_type,biosample_id,end_bias,cell_type,cell_type__ontology_label,disease,disease__ontology_label,donor_id,Stimulated,VaccineRoute,VaccineRouteUnique,VaccineRouteUniqueGroup,sequencing_instrument_manufacturer_model,sequencing_instrument_manufacturer_model__ontology_label,paired_ends,read_length,vaccination_route,vaccination__time_since,vaccination__time_since__unit,vaccination__time_since__unit_label,vaccination__dosage,X_13,Y_13,X_25,Y_25,sampleid
198,Week13_DF4E_984,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_984,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,7.468315734,7.681577109,,,DDF4E_WK13_STIMNO
199,Week13_DF4E_4640,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_4640,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,5.766408726,7.310609307,,,DDF4E_WK13_STIMNO
200,Week13_DF4E_1001,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_1001,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,7.367263365,8.106371621,,,DDF4E_WK13_STIMNO
201,Week13_DF4E_3222,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_3222,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000066,epithelial cell,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,4.852668538,3.510965013,,,DDF4E_WK13_STIMNO
202,Week13_DF4E_3447,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_3447,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,4.078811732,1.418243822,,,DDF4E_WK13_STIMNO
203,Week13_DF4E_2328,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_2328,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,4.051734272,1.451292719,,,DDF4E_WK13_STIMNO
204,Week13_DF4E_908,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_908,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,5.285572797,1.204843211,,,DDF4E_WK13_STIMNO
205,Week13_DF4E_1058,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_1058,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.232719657,0.475663781,,,DDF4E_WK13_STIMNO
206,Week13_DF4E_1953,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_1953,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,1.886177408,-0.665125342,,,DDF4E_WK13_STIMNO
207,Week13_DF4E_1903,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_1903,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.348879756,0.949179539,,,DDF4E_WK13_STIMNO
208,Week13_DF4E_644,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_644,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.392943743,0.403087027,,,DDF4E_WK13_STIMNO
209,Week13_DF4E_1380,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_1380,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.514098557,1.144985588,,,DDF4E_WK13_STIMNO
210,Week13_DF4E_665,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_665,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.654295891,0.49614925,,,DDF4E_WK13_STIMNO
211,Week13_DF4E_4403,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_4403,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,2.124802709,1.776327631,,,DDF4E_WK13_STIMNO
212,Week13_DF4E_250,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_250,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,2.155282109,-0.855568532,,,DDF4E_WK13_STIMNO
213,Week13_DF4E_2814,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_2814,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,2.831809913,1.662910851,,,DDF4E_WK13_STIMNO
214,Week13_DF4E_2315,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_2315,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.748141228,0.623580025,,,DDF4E_WK13_STIMNO
215,Week13_DF4E_2566,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_2566,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.759803274,0.684430956,,,DDF4E_WK13_STIMNO
216,Week13_DF4E_2292,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_2292,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.119796117,4.701119005,,,DDF4E_WK13_STIMNO
217,Week13_DF4E_2046,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_2046,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.267383087,1.356371585,,,DDF4E_WK13_STIMNO
218,Week13_DF4E_450,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_450,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,1.928903098,-0.236670091,,,DDF4E_WK13_STIMNO
219,Week13_DF4E_2949,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_2949,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.045529392,1.032339839,,,DDF4E_WK13_STIMNO
220,Week13_DF4E_577,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_577,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,2.652688997,-0.440750162,,,DDF4E_WK13_STIMNO
221,Week13_DF4E_3271,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_3271,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,4.13113985,1.409382028,,,DDF4E_WK13_STIMNO
222,Week13_DF4E_1167,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_1167,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,2.929173559,1.372798788,,,DDF4E_WK13_STIMNO
223,Week13_DF4E_3514,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_3514,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,4.149421774,1.966672416,,,DDF4E_WK13_STIMNO
224,Week13_DF4E_1155,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_1155,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.178533474,1.311288443,,,DDF4E_WK13_STIMNO
225,Week13_DF4E_3803,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_3803,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.375548326,1.317322607,,,DDF4E_WK13_STIMNO
226,Week13_DF4E_3656,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_3656,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.738300741,1.825863751,,,DDF4E_WK13_STIMNO
227,Week13_DF4E_726,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E_726,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13NODF4E,3 prime end bias,CL_0000097,mast cell,MONDO_0000001,disease or disorder,DF4E,NO,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,6.780861369,3.0698174,,,DDF4E_WK13_STIMNO
228,Week13_DF4E.stim_829,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_829,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.30953997,-1.918041,,,DDF4E_WK13_STIMYES
229,Week13_DF4E.stim_359,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_359,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.84853057,-2.251028061,,,DDF4E_WK13_STIMYES
230,Week13_DF4E.stim_2625,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_2625,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-8.081498035,-1.633845636,,,DDF4E_WK13_STIMYES
231,Week13_DF4E.stim_2606,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_2606,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-9.189821023,-1.980759476,,,DDF4E_WK13_STIMYES
232,Week13_DF4E.stim_683,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_683,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.14083779,-1.818210227,,,DDF4E_WK13_STIMYES
233,Week13_DF4E.stim_911,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_911,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.19865477,-1.970472948,,,DDF4E_WK13_STIMYES
234,Week13_DF4E.stim_1029,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_1029,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.40096141,-2.382756447,,,DDF4E_WK13_STIMYES
235,Week13_DF4E.stim_999,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_999,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-9.440187928,-2.051896401,,,DDF4E_WK13_STIMYES
236,Week13_DF4E.stim_414,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_414,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-11.0167875,-2.203823932,,,DDF4E_WK13_STIMYES
237,Week13_DF4E.stim_1430,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_1430,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-9.339690603,-1.768567862,,,DDF4E_WK13_STIMYES
238,Week13_DF4E.stim_1819,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_1819,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-9.847345844,-2.065604576,,,DDF4E_WK13_STIMYES
239,Week13_DF4E.stim_585,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_585,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.60959671,-2.21510209,,,DDF4E_WK13_STIMYES
240,Week13_DF4E.stim_1922,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_1922,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-9.452696718,-2.038506535,,,DDF4E_WK13_STIMYES
241,Week13_DF4E.stim_2429,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_2429,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.10476981,-2.384591546,,,DDF4E_WK13_STIMYES
242,Week13_DF4E.stim_1049,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_1049,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.86852382,-2.246297566,,,DDF4E_WK13_STIMYES
243,Week13_DF4E.stim_1512,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_1512,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-9.565859541,-1.351200315,,,DDF4E_WK13_STIMYES
244,Week13_DF4E.stim_316,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_316,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.56997606,-1.679705531,,,DDF4E_WK13_STIMYES
245,Week13_DF4E.stim_1975,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_1975,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.8969623,-2.247376129,,,DDF4E_WK13_STIMYES
246,Week13_DF4E.stim_328,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_328,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000236,B cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-10.43147823,-1.749618213,,,DDF4E_WK13_STIMYES
247,Week13_DF4E.stim_2020,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_2020,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000084,T cell,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,-1.816406959,7.428797308,,,DDF4E_WK13_STIMYES
248,Week13_DF4E.stim_2275,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_2275,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,8.779547433,6.298994274,,,DDF4E_WK13_STIMYES
249,Week13_DF4E.stim_1257,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_1257,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000771,eosinophil,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,9.278496474,7.866250494,,,DDF4E_WK13_STIMYES
250,Week13_DF4E.stim_1572,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_1572,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,3.564896244,-1.475163589,,,DDF4E_WK13_STIMYES
251,Week13_DF4E.stim_2803,NCBITaxon_9544,Macaca mulatta,EFO_0008919,Seq-Well,Week13_DF4E.stim_2803,UBERON_0002048,lung,VO_0000001,vaccine,unknown,yes,direct from donor - fresh,Week13YESDF4E,3 prime end bias,CL_0000235,macrophage,MONDO_0000001,disease or disorder,DF4E,YES,Naive,Naive-DF4E,2_Naive-DF4E,EFO_0009173,Illumina NextSeq 500,True,20-50,,13,UO_0000034,week,na,2.717308017,-5.909605342,,,DDF4E_WK13_STIMYES
